x,y,z,total_seconds_normalized,individual-local-identifier
0.9140961452935205,-0.18358371131569365,0.3615594807207843,0.03217691353198144,53348
0.9136083217371883,-0.18501238691662744,0.3620638771542535,0.03220848095149059,53348
0.9137324381595403,-0.18899206094674573,0.35968740922379155,0.03555219915642142,53348
0.9137368587437801,-0.18866039981803862,0.35985025568081375,0.03559347962808723,53348
0.9137143694813754,-0.18774144330901948,0.36038757118898923,0.035629903573674716,53348
0.9147580764243742,-0.18529508202752185,0.3590033345148659,0.03583387766896461,53348
0.9133848009576172,-0.19084930140161654,0.35958969609004227,0.037322402911973036,53348
0.9132950491831312,-0.1898326101998708,0.3603550100141328,0.038786645524589804,53348
0.9127809860897181,-0.19054025101199676,0.3612828312795489,0.03882064120713812,53348
0.9126112057788599,-0.19113653878627404,0.3613967496085964,0.03889106083527392,53348
0.9122037194753557,-0.19334582433911301,0.36125028219498373,0.03901975877634969,53348
0.9144378010097994,-0.18001888969674812,0.36248683760477757,0.040908947420820414,53348
0.914015065495128,-0.1881191441909517,0.359426832104673,0.04234162261392803,53348
0.9131557801065964,-0.19090125065323515,0.3601433516767233,0.04237804655951551,53348
0.914110569024871,-0.18787273459898238,0.359312820800103,0.04249217492235629,53348
0.9139269554417988,-0.18873291162873612,0.3593291084577257,0.042589305443922906,53348
0.9136876939142858,-0.1893320433930087,0.35962226757282734,0.042623301126471225,53348
0.9131923999536881,-0.19112516878528243,0.3599316747990105,0.042802992591369465,53348
0.9132883808616794,-0.19535862157646663,0.35740641062912526,0.04450763324486361,53348
0.9138516721068692,-0.19519557960031533,0.3560530958887681,0.045850462705522115,53348
0.9154246449210335,-0.18989193728099316,0.35487853080578285,0.04597430412051955,53348
0.913307804989677,-0.1983987152314677,0.35567794862690194,0.046030154170420355,53348
0.9133130109025868,-0.1984332314327289,0.3556453244163581,0.04603258243345952,53348
0.9130661250923285,-0.1997985527092083,0.35551482324114997,0.046095717272477826,53348
0.9127189258926025,-0.2012922588525921,0.3555637619942098,0.04618313474188778,53348
0.9123864707078317,-0.2024215772280259,0.3557758186580776,0.0462171304244361,53348
0.9117561818532118,-0.20543968730670378,0.3556616365758005,0.04634097183943354,53348
0.9111551147860835,-0.20911758198065009,0.35505801456343056,0.04948314421211363,53348
0.9112274278222959,-0.20921788830406735,0.35481326074140657,0.04962398346838523,53348
0.9114816413466788,-0.20877390658351455,0.3544216040506312,0.04972111398995185,53348
0.9116580672121237,-0.20852965062487455,0.35411149839750006,0.04973568356818684,53348
0.9120707259700361,-0.2062132045577522,0.3544052836718352,0.04982552930063596,53348
0.9111854787470288,-0.2115701535450398,0.35352382302961743,0.05278558194537865,53348
0.9122578718456271,-0.20870035811029067,0.3524623891712758,0.05279529499753531,53348
0.9112658407989769,-0.2120414380786829,0.3530339869339182,0.052814721101848636,53348
0.9115065979838184,-0.2108400799573954,0.3531319619002573,0.05293127772772858,53348
0.911193373301295,-0.21189046488534383,0.35331157261329516,0.05303812130145186,53348
0.9112427405839131,-0.2114326001100168,0.3534585171471145,0.05306240393184351,53348
0.9111669915361414,-0.2120854936852196,0.3532625891645955,0.05327609107929007,53348
0.9153943605778212,-0.19796543724567942,0.35051797425873754,0.056430404767166,53348
0.9152480424568079,-0.19866964890113725,0.3505016282194421,0.056512965710497624,53348
0.9147299804792723,-0.20021282922078162,0.35097561999062005,0.05661009623206424,53348
0.9144734333847621,-0.20177962383539982,0.3507468075953503,0.056629522336377566,53348
0.91611207904457,-0.20019701300018772,0.3473612163360183,0.05671936806882669,53348
0.9185741410534293,-0.19934127127829965,0.34129841041690473,0.05982268823288014,53348
0.9184082928826534,-0.19841589964664755,0.3422825416695713,0.059946529647877576,53348
0.9170770244781238,-0.20117945449351027,0.34423329046454004,0.06022577989738161,53348
0.9158353750954464,-0.20486451248512516,0.34536371733002713,0.06337280879614003,53348
0.9158565964717619,-0.2052385514446656,0.3450852528000227,0.06338009358525754,53348
0.9140513951839644,-0.2100006293279292,0.34700112772744957,0.06691321630724327,53348
0.9176914708674162,-0.20022332824022923,0.343151545422141,0.07026179103825243,53348
0.9181987649944151,-0.1987061294981057,0.3426760891317236,0.07040263029452402,53348
0.9183624342427403,-0.1982885593004443,0.34247932291205946,0.07070373491138054,53348
0.9194979086570805,-0.19448943585605272,0.34161009252603997,0.07410330316621218,53348
0.9155763064480951,-0.20170459857776088,0.3479012532076426,0.0842801535633546,53348
0.9154324295443296,-0.20207500504488776,0.34806487796770696,0.08441856455658703,53348
0.9152689873841525,-0.2022232155474804,0.3484084554462271,0.08442099281962619,53348
0.9155158510276264,-0.20234479478741105,0.34768852517677556,0.0847366670147177,53348
0.9156450382161194,-0.20170298384910623,0.34772125373144563,0.08629318362282276,53348
0.9154702612254074,-0.20201633100790736,0.34799942933572153,0.0878715545982803,53348
0.9155038205230034,-0.20163836810123864,0.3481303249032663,0.08799296775023857,53348
0.915348321832871,-0.18322032495354054,0.3585634703112768,0.10218859347719983,53348
0.9148922788267388,-0.14326830753337927,0.3774206011861803,0.10878861241765153,53348
0.9017063304701157,-0.20101002059765788,0.38278017870502085,0.10881289504804319,53348
0.9151858046642447,-0.14347792392345962,0.37662850169321077,0.10903143872156808,53348
0.8859636289506264,-0.24838256536062817,0.39163062878369215,0.0,53376
0.8860844354994364,-0.248483157597929,0.39129335996897263,1.2141315195827273e-05,53376
0.8860684381688841,-0.2482618327420706,0.3914700311447896,4.370873470497818e-05,53376
0.8864924915751857,-0.24689616296577344,0.39137366683720254,0.00015055230842825817,53376
0.8868176603470139,-0.24546965481410302,0.3915342716316076,0.00024768282999487637,53376
0.8865713334439271,-0.24605130068714665,0.39172698164106634,0.00026468067126903455,53376
0.8869736796711972,-0.24487962248397768,0.391550331455154,0.00028410677558235816,53376
0.8875015725605072,-0.24295945472441643,0.391550331455154,0.00039337861234480366,53376
0.8880443956534277,-0.24117646456686315,0.39142184952754866,0.0004929373969505872,53376
0.8881927249095255,-0.24073410202339277,0.39135760570197536,0.0005050787121464146,53376
0.8881363339200394,-0.24023633492312252,0.3917912144928438,0.0005172200273422418,53376
0.8882023646129438,-0.2404372047167089,0.3915182116887932,0.0005245048164597382,53376
0.8882298895483797,-0.24017845911718128,0.3916145695565601,0.0005342178686164,53376
0.8888871857946135,-0.23820985963457564,0.3913254830738832,0.0006289201271438528,53376
0.8891728332199196,-0.23655736257930246,0.3916788057492841,0.0007284789117496364,53376
0.889393011915104,-0.2358348983242512,0.3916145695565601,0.0007454767530237946,53376
0.8892817234911674,-0.23612104817134502,0.39169486449919694,0.0007624745942979527,53376
0.889350190124625,-0.23527538247086366,0.3920481268013942,0.0007770441725329455,53376
0.8898256349480294,-0.23374019670918916,0.39188756019001925,0.0008766029571387291,53376
0.8899952177271307,-0.23333645880686998,0.39174304003301325,0.0009785900047836781,53376
0.8902279669331313,-0.23250100987072994,0.3917109231297927,0.0009907313199795055,53376
0.8901508767931683,-0.23301201860278692,0.39158245074442266,0.0009955878460578365,53376
0.8900672095206087,-0.23257518804988675,0.3920320706775873,0.0010125856873319946,53376
0.8900688727929709,-0.23275818020076708,0.39191967446745696,0.0010271552655669873,53376
0.8898598010135941,-0.23358315268424468,0.3919036173884283,0.0011097162088986128,53376
0.8902410009707681,-0.23228865981621138,0.3918072724074342,0.0012141315195827273,53376
0.8902467541622174,-0.23245612452373063,0.39169486449919694,0.0012335576238960509,53376
0.8902610373940142,-0.23250964688937883,0.39163062878369215,0.0012359858869352165,53376
0.8904247762687596,-0.23258561267166183,0.3912130501208736,0.0012578402542877056,53376
0.8896326648900564,-0.23363971263714683,0.39238527780670884,0.0014836687169300928,53376
0.890234709632726,-0.23271854906628808,0.39156639115942743,0.0014909535060475892,53376
0.8911326051335849,-0.23059531402238576,0.39077932547506594,0.0017167819686899764,53376
0.8902620881021853,-0.23255971553375165,0.39159851021013525,0.0017264950208466382,53376
0.8901803649010098,-0.23295333412952898,0.391550331455154,0.0017434928621207963,53376
0.8905400977959479,-0.2327651716722542,0.3908435864562314,0.00194989522044986,53376
0.8904715457188428,-0.23273065050872493,0.3910202943312287,0.001966893061724018,53376
0.8904659613303406,-0.2327790011683637,0.39100423057441624,0.001981462639959011,53376
0.8933620750469657,-0.22388326129747718,0.38959015410888526,0.0028823482274893944,53376
0.89451801067286,-0.22044321873346664,0.3888988504692424,0.002996476590330171,53376
0.893987315674951,-0.222051037552067,0.3892043372501722,0.0031348875835626017,53376
0.8975174546626515,-0.2131071366673351,0.3860670497171766,0.00435387562922366,53376
0.89715819522185,-0.21295567035436136,0.3869845671473182,0.004438864835594451,53376
0.89724273542435,-0.2130088220014697,0.3867592474366658,0.004448577887751113,53376
0.8972064174372008,-0.21313253850251881,0.3867753424676602,0.004451006150790278,53376
0.8971590564786966,-0.21292279382168358,0.38700066052840737,0.00446071920294694,53376
0.8973204480767034,-0.21256409661832318,0.38682362685371263,0.004465575729025271,53376
0.8977644318582824,-0.2099406685000324,0.38722595548327476,0.0045918454070618744,53376
0.8980377691384234,-0.20879819590510534,0.38720986375305183,0.004679262876471831,53376
0.8981611565040983,-0.20859557123564174,0.38703284693691925,0.004691404191667658,53376
0.8981496322485982,-0.20882420462811846,0.38693628629677695,0.004693832454706824,53376
0.8981526661533664,-0.20821364599258385,0.38725813858984875,0.004708402032941816,53376
0.8981741699700695,-0.20844990417878909,0.38708112566544783,0.0047132585590201476,53376
0.8987197811260212,-0.20557018986403222,0.3873546850782397,0.004837099974017585,53376
0.9016557227521715,-0.19347930677590058,0.3867592474366658,0.006160503330362758,53376
0.9018776425327493,-0.19253921691306433,0.3867109616368206,0.006233351221537722,53376
0.9024158752336415,-0.19237418491117908,0.3855356807171811,0.006483462314571763,53376
0.9026398690236731,-0.18965670076624955,0.386356833385133,0.0066048754665300365,53376
0.9030058886327258,-0.18055311249736702,0.3898473273759028,0.007891854877287727,53376
0.9030425478402146,-0.18026541979848562,0.38989554397957604,0.007913709244640216,53376
0.9031461107357595,-0.17946668581659894,0.3900241163631777,0.008054548500911812,53376
0.90285244189395,-0.18024385655784583,0.3903455140504195,0.008122539866008445,53376
0.90278818628044,-0.18073900661092987,0.390265169086056,0.008149250759439265,53376
0.9026788807403476,-0.1807990558450514,0.39049012749478196,0.00817838991590925,53376
0.9031571685719936,-0.1785350940033584,0.3904258560421319,0.008299803067867524,53376
0.4039005000227004,-0.20108698615495493,0.8924283781237179,0.0,64235
0.40428571504001304,-0.20337873839799095,0.891734349109771,0.00022582846264238728,64235
0.4050834562367082,-0.20314258581266012,0.8914260952612219,0.0004613699774414364,64235
0.405323413815679,-0.2032540673133165,0.891291598935723,0.0006264918641046873,64235
0.4064160010531798,-0.20277326827795986,0.8909034940776785,0.0008474638006687437,64235
0.40797484964592035,-0.20379119319564612,0.8899582415104,0.0011607097327210874,64235
0.4103704163068567,-0.20465680135616607,0.8886572539954872,0.0016317927623191854,64235
0.41156575657338546,-0.2047956787277137,0.8880722707024647,0.0020275996377031548,64235
0.4400281047032264,-0.21728435042892819,0.871299476718519,0.00510178064528662,64235
0.4415145328437151,-0.2179129201691485,0.8703900714686206,0.005291185162341525,64235
0.4413388394411182,-0.2186794103664495,0.8702869321566014,0.0053397504231248345,64235
0.4483542336791525,-0.22426465723224692,0.8652651874763498,0.008304659593945855,64235
0.4492125216765513,-0.22497829383013834,0.8646345341670514,0.00856934026521489,64235
0.4466390534656154,-0.22649491617888273,0.8655712615749556,0.008768457834426457,64235
0.4636648932433633,-0.2334121160315563,0.854712613024572,0.012044184674260655,64235
0.4637618466973563,-0.2354019559641887,0.8541140841106016,0.012236017454354726,64235
0.46482108465363264,-0.23640914115751335,0.8532596774948336,0.01257597427983789,64235
0.4744923353223265,-0.24474646320444704,0.8455508219316442,0.015506887768110593,64235
0.4748534513206465,-0.24523709919395464,0.845205871340116,0.015708433600361324,64235
0.47570238615280785,-0.24590695026339937,0.844533605974729,0.01594640337819954,64235
0.4770047932993411,-0.24559988088020948,0.8438881002129843,0.016019251269374504,64235
0.4814636945703424,-0.2551694107196896,0.8384994231623791,0.019229415007151234,64235
0.48193010949491205,-0.25594476385262405,0.8379950163447553,0.019411534735088644,64235
0.48199987290075424,-0.25699650937458485,0.8376329247904094,0.019474669574106946,64235
0.4901158917164436,-0.2665100855234029,0.8299149275686658,0.02233516343424385,64235
0.4913578462726653,-0.2686762694534353,0.8284808562295648,0.022643552840217865,64235
0.4915712203433196,-0.26894899078492684,0.8282657639223951,0.02269940289011867,64235
0.49199702151338454,-0.27027640643444495,0.8275805670427749,0.02289123567021274,64235
0.4919963336809698,-0.27066740160483943,0.8274531801576258,0.02293980093099605,64235
0.5046912400919992,-0.2829531782621652,0.8156128070878604,0.02578086868681963,64235
0.5050395886000311,-0.2845984099724645,0.8148243730938934,0.026113540723185297,64235
0.5050689611144634,-0.2848937725748996,0.8147029414865261,0.026169390773086103,64235
0.5057453041390532,-0.28595051670010774,0.8139127651906181,0.026356367027101844,64235
0.5059997114410366,-0.28616429132042576,0.8136794764492136,0.026409788813963483,64235
0.5082291900837222,-0.28625557679387886,0.8122566313064162,0.02656034112239174,64235
0.5168388656882341,-0.2969195187241394,0.8029423306282494,0.029219289150277914,64235
0.5177930555499071,-0.29649487562056526,0.8024843552088953,0.02959081339527023,64235
0.5174149052701825,-0.2994525196563841,0.80162959293909,0.02962723734085771,64235
0.5187290054322792,-0.2982101293033092,0.8012433698347476,0.029833639699186773,64235
0.5191865329427343,-0.29800314401907185,0.8010240134762824,0.02988463322300925,64235
0.5194065995696969,-0.29773187432747145,0.8009822191115701,0.03000604637496752,64235
0.5234730270087045,-0.3013751697579538,0.7969623561045457,0.033053516489120166,64235
0.5235830420127692,-0.3014628427101561,0.796856921022693,0.03311179480206014,64235
0.5241176793316216,-0.3016488815816295,0.7964349379909119,0.033301199319115043,64235
0.5242547234802082,-0.30199579297641016,0.7962132414957941,0.03335704936901585,64235
0.5250900341054553,-0.3021597083082719,0.7956003813210447,0.033546453886070755,64235
0.5297818144070959,-0.3097035473122852,0.789566299879695,0.03657935442198841,64235
0.529278581807392,-0.31143304635836644,0.7892234414130789,0.03683189377806161,64235
0.5302398267339247,-0.31169972105726124,0.7884725803970631,0.03701158524295986,64235
0.5287968204709073,-0.32009938518256326,0.7860727105462981,0.03980408773800013,64235
0.5289008502658786,-0.3211975713922344,0.7855545879948517,0.040046914041916674,64235
0.5281609682492423,-0.32356870571461466,0.7850791579835704,0.04049614270416228,64235
0.5292865623173005,-0.3233822884793964,0.7843976226686072,0.040539851438867264,64235
0.5273680707379502,-0.3338908987319794,0.7812808622448674,0.04376215649183982,64235
0.5276899216979598,-0.3329732985677078,0.7814551356151811,0.04395884579801222,64235
0.527671523855579,-0.3332579247906182,0.7813462218992178,0.04401955237399136,64235
0.5274752029345151,-0.34049512073907506,0.7783527369015123,0.04670521129530835,64235
0.5278056937589036,-0.34293131010159955,0.7770580841788359,0.047239429163924755,64235
0.5276778612816935,-0.34392325635840054,0.7767064235919591,0.04742640541794049,64235
0.5277113763118692,-0.344194488318154,0.7765634922673335,0.0474822554678413,64235
0.5316351229700441,-0.35213519861185255,0.7703018226144978,0.05064871047091305,64235
0.531914474860222,-0.353536964682277,0.7694664424374962,0.05089639330090793,64235
0.5365320149058191,-0.35864824546158386,0.763874880466971,0.05436880944691453,64235
0.5361171690664248,-0.36029653471836176,0.7633903248680473,0.054419802970737,64235
0.536833499061045,-0.36377797195686085,0.7612328036841478,0.057297294672148065,64235
0.5366174148866963,-0.3623892384251387,0.7620471047868151,0.05765424933890539,64235
0.5379506499174755,-0.3614333230988864,0.7615609307252189,0.05783394080380363,64235
0.5382757144782115,-0.3624021634505495,0.7608705061502463,0.057897075642821934,64235
0.5418999831004235,-0.3599420653322796,0.7594643625082703,0.06073571513560635,64235
0.5432019922094773,-0.35912867500034806,0.7589190934824012,0.06112666548491199,64235
0.5436975154709761,-0.35857053688842394,0.7588281635167708,0.06131121347588856,64235
0.5437767688788647,-0.35869090186004404,0.7587144802562358,0.061369491788828535,64235
0.5518876980037796,-0.35206537997129533,0.7559563062887672,0.06459422510484025,64235
0.5519510878193922,-0.351130733045921,0.756344633725674,0.06484190793483513,64235
0.5515192387425265,-0.35065321908715796,0.7568810007132414,0.06502159939973337,64235
0.5574316920142035,-0.34223727058820824,0.7564017182413825,0.06807149777692519,64235
0.5579894639852426,-0.34211055418199837,0.7560477014043145,0.06825118924182343,64235
0.5619922681337302,-0.3578631085983761,0.7457202465148793,0.07173089017694753,64235
0.5624215439356705,-0.3440450540748725,0.7518743297145041,0.07178431196380916,64235
0.5622561839734304,-0.3445915289642942,0.7517477381074625,0.07196885995478575,64235
0.5621529764749525,-0.3446092614015266,0.7518167915101696,0.07199799911125573,64235
0.5668382248120795,-0.34697799163649107,0.7471952222891938,0.07501390180589922,64235
0.5678600530851041,-0.34820325125228413,0.7458481453536783,0.07543399131167484,64235
0.5750223775516725,-0.3535624740157424,0.7377959353931745,0.07821435249151928,64235
0.5752876128139148,-0.35379474549808865,0.7374777560040777,0.07847903316278833,64235
0.5754809222648528,-0.35377521537294354,0.7373362903702908,0.0786635811537649,64235
0.575605754031546,-0.3535474851326804,0.7373480804085221,0.07871700294062654,64235
0.5757562332083073,-0.3547757838308648,0.7366402806858832,0.07896954229669975,64235
0.5799182674607499,-0.35956455970796064,0.731032236270975,0.08166248600713423,64235
0.5823716364445508,-0.36205739254670055,0.7278445723965937,0.08212628424761484,64235
0.5827740132472703,-0.36201146122170363,0.7275452916676717,0.08219427561271148,64235
0.5833311276796014,-0.36313402673471434,0.7265386941570809,0.08237639534064888,64235
0.5836712514076157,-0.3630913843903372,0.7262868006936215,0.08243953017966718,64235
0.5912089856546826,-0.3688833949868568,0.7172147350578708,0.0856011286566606,64235
0.5925537063725982,-0.36909052904583173,0.7159974067220948,0.08591923111479127,64235
0.5929536958573676,-0.36870795191551725,0.7158633673846938,0.08598479421684875,64235
0.6073095417903732,-0.3721160274210615,0.7019293287694529,0.08906626001354971,64235
0.6077123930294043,-0.37211490346484927,0.7015811756153529,0.08913910790472467,64235
0.6083789900100588,-0.37247927790055135,0.7008096689180484,0.08931637110658375,64235
0.6279055118322064,-0.37496065698200337,0.6820111244887135,0.09253867615955631,64235
0.6289820803194189,-0.3748741810681072,0.6810659960720195,0.09279121551562952,64235
0.6293254803362458,-0.37506396266142594,0.6806441535136125,0.09285435035464781,64235
0.6402715658686893,-0.3724076254053072,0.6718369463493631,0.09569298984743223,64235
0.641830510341644,-0.372265690852727,0.6704266189587992,0.09600623577948458,64235
0.6412318063499537,-0.371664221313644,0.6713326128831357,0.09607665540762038,64235
0.642987761388123,-0.3721574437235345,0.6693770057196875,0.09625391860947945,64235
0.6420170265224673,-0.3724337732580733,0.6701546255842777,0.09632676650065441,64235
0.6549885293060008,-0.3698506557594366,0.6589389341296178,0.09913383857392968,64235
0.6564580457923449,-0.36876380312086765,0.6580851704926419,0.09947379539941284,64235
0.6569041941419679,-0.3696330812749225,0.6571516301021388,0.09955392807970531,64235
0.6578351473894138,-0.3695675963042478,0.6562565890115304,0.09972876301852522,64235
0.6581421846709195,-0.36955876397102155,0.6559536452591755,0.09997158932244177,64235
0.6585049447840315,-0.36977757737413774,0.6554660791881554,0.09998130237459843,64235
0.6703831968988601,-0.3580264757728082,0.6499256972619001,0.10301663117355525,64235
0.6716795446020616,-0.3568226272989464,0.6492489522599512,0.10320117916453182,64235
0.6722181771664703,-0.3558310796011417,0.6492356776062711,0.10326917052962845,64235
0.6735893462991074,-0.35580471596756374,0.6478274435739678,0.1034415772054092,64235
0.6852011075267448,-0.3542495214790554,0.6364013818149536,0.10648661905652268,64235
0.6856674868981169,-0.354217698936404,0.6359165976533556,0.10666388225838176,64235
0.6863869971166401,-0.35357316507949277,0.6354989434490598,0.10691884987749413,64235
0.6917713167943089,-0.35724859583270047,0.6275554844284541,0.10972106542469107,64235
0.6930228910155529,-0.35732823982672224,0.6261276240118954,0.10996146346556844,64235
0.6934596690806184,-0.3571245718025395,0.6257601198330331,0.11013629840438836,64235
0.6941472270453364,-0.3559778073842464,0.6256512030158454,0.11020914629556332,64235
0.6942814353452672,-0.3575784359605153,0.6245886251533461,0.11038155297134407,64235
0.6946996984212577,-0.35745641989601656,0.6241932688587217,0.11045440086251904,64235
0.7050790936004137,-0.35203128560482966,0.6155789516569179,0.11316919894030601,64235
0.7067528761618241,-0.35134268683105896,0.6140510471022109,0.11343145134853588,64235
0.7084926474806175,-0.3506051814365604,0.6124656522742661,0.11367670591549159,64235
0.709264070424894,-0.35114104615719066,0.611264626907156,0.11385639738038983,64235
0.7086999862905644,-0.35107741855231744,0.6119550437854031,0.11392196048244731,64235
0.725147773011611,-0.3419864216061606,0.5976671270308535,0.11689901096846415,64235
0.7265640919507906,-0.34139959555126614,0.596280920745545,0.11707141764424489,64235
0.7268835676897117,-0.3416736201381227,0.5957343504653614,0.11714426553541986,64235
0.7282900911096112,-0.34104751219658985,0.5943737356378318,0.11732152873727894,64235
0.7289547532248501,-0.3406299500192998,0.5937981179666598,0.11739194836541474,64235
0.7291784335777292,-0.3403469145315313,0.5936857668615575,0.11741137446972806,64235
0.7415890307712423,-0.34387239845751566,0.5760186481519891,0.12054383379025149,64235
