individual-local-identifier,level_1,x,y,z,total_seconds_normalized
88732,10023,0.7443361356798901,-0.22042588539115665,0.6303777805178835,0.11579657954868303
88732,10025,0.7443658175695912,-0.2219475272694739,0.629808562003503,0.11599084059181627
88732,10027,0.7446589962412569,-0.22196418502525458,0.6294560190220111,0.11603940585259957
88733,10031,0.5310672996371258,-0.31077845837510454,0.7882793115806889,2.9139156469985453e-05
88733,10035,0.5313095371588246,-0.31148066466152774,0.787838797766452,0.0004856526078330909
88733,10049,0.5307067531921599,-0.3181248627039022,0.78558698681041,0.004067340590602137
88733,10051,0.5306285983289587,-0.31846839923682096,0.785500585183093,0.004098908010111287
88733,10060,0.5298669079447385,-0.32633334919561513,0.7827819652162757,0.007534900210530405
88733,10062,0.5311006395732663,-0.32960441850028127,0.7805722503074004,0.010366254914197326
88733,10066,0.5325801393026113,-0.32987918502363023,0.7794473160570615,0.010609081218113872
88733,10068,0.5314027002860827,-0.33051174303552283,0.7799827933001344,0.01065278995281885
88733,10074,0.5321826269807652,-0.3309066640701572,0.7792832804659753,0.011007316356537006
88733,10080,0.536358207474212,-0.33515380549565954,0.774591376105381,0.014122777835786283
88733,10082,0.5365081850850282,-0.33514337057034826,0.7744920196486955,0.014127634361864615
88733,10092,0.5411071956754682,-0.33777997621413464,0.7701348521246193,0.017573339614440395
88733,10098,0.5428035362651287,-0.3366049165150915,0.7694552951250251,0.018092987904821802
88733,10100,0.5503385356918755,-0.3311868099049884,0.7664481672477789,0.02078107508917796
88733,10104,0.5507634506713929,-0.3354885468580244,0.7642689685782299,0.02101661660397701
88733,10112,0.551503907240124,-0.33385793930215296,0.764449028165905,0.021553262735632576
88733,10115,0.5552889625975264,-0.3376475305871123,0.7600317842733869,0.02444532401527863
88733,10117,0.5555959753701839,-0.33673275221860527,0.7602132370169157,0.024547311062923582
88733,10123,0.5564944648040726,-0.3371179597321218,0.7593848772977246,0.025025678881639174
88733,10131,0.5632171742905869,-0.3425895297621056,0.7519433680015444,0.028085290310987648
88733,10135,0.5641064295804036,-0.3421869582786758,0.7514599268690493,0.028257696986768395
88733,10148,0.5792901318487887,-0.342946138294442,0.7394666249206535,0.03206278516914066
88733,10152,0.5895297388687912,-0.3433762696084825,0.7311275021903209,0.03477272672084931
88733,10154,0.5894148693739346,-0.34359874694722725,0.7311155947298641,0.03494998992270839
88733,10156,0.5898306009193286,-0.3437721364244768,0.7306986933321385,0.034981557342217535
88733,10162,0.5914658076732627,-0.34349545744291177,0.7295060445736552,0.03543321426750231
88733,10167,0.6029643172335523,-0.3396420207108368,0.7218568624807384,0.03842483433175415
88733,10181,0.6251063454115144,-0.33030657060966173,0.7072055050254804,0.045318673099944876
88733,10186,0.6260393264394613,-0.32954265343218575,0.7067364440299511,0.04560763640160557
88733,10192,0.6269901871465549,-0.328925980526983,0.7061805750346656,0.045935451911892904
88733,10200,0.6418816085870581,-0.31888418070132973,0.697352765719139,0.04900234813035887
88733,10202,0.6419321415452642,-0.31872770868029904,0.6973777838234576,0.0490144894455547
88733,10212,0.6582923480330737,-0.30591832881607417,0.6877973252459499,0.052309642389702225
88733,10228,0.6695023895809205,-0.29529969558446717,0.6815897887535863,0.05658338533863342
88733,10235,0.678396057634327,-0.28687272935270686,0.6763747675216244,0.059572577139846095
88733,10244,0.6794352697201959,-0.2840049519793605,0.6765418697401114,0.060053373221600856
88733,10254,0.6891508949336851,-0.2735918243877033,0.6709832767217891,0.06302799544457854
88733,10256,0.689242123307259,-0.27405982500687304,0.670698522270702,0.06327810653761258
88733,10265,0.6962982883453035,-0.2660157916397111,0.6666365518374299,0.06696906635714407
88733,10269,0.7046021681799604,-0.25527108063558274,0.6620970170505533,0.06990726463453427
88733,10271,0.7054050117196136,-0.25386408343060723,0.6617830434400609,0.07015009093845082
88733,10273,0.7058211727439353,-0.2534574166636663,0.6614951322909008,0.07040020203148487
88733,10280,0.7175956055136389,-0.23876792863472013,0.6542525683579692,0.07362493534749658
88733,10282,0.7182468786306578,-0.23803819558456188,0.6538036699041716,0.07383862249494315
88733,10284,0.7184792054097434,-0.23798994441304627,0.65356592456466,0.0739260399643531
88733,10290,0.7275600990862122,-0.2259691073936648,0.6477609626408275,0.07685452518958663
88733,10300,0.7401295406222711,-0.21105491769380127,0.6384857749515872,0.08046049580274733
88733,10302,0.7406147005074921,-0.21032694199419608,0.6381633355682288,0.08056976763950978
88733,10310,0.7421514179222686,-0.20935029758680024,0.6366975151328019,0.08095828972577626
88733,10316,0.7486980453300844,-0.20437123006527172,0.6306216276346052,0.08403975552247722
88733,10321,0.7488119470310713,-0.2040372476151777,0.6305945365836582,0.08440399497835203
88733,10328,0.7560263400069914,-0.19807185789316867,0.6238523161184717,0.08739804330564305
88733,10332,0.7567079544220399,-0.19757313188826506,0.6231837042720825,0.08759958913789377
88733,10334,0.7574771789118463,-0.19655997975291573,0.6225692714769049,0.0877525697093612
88733,10336,0.7575247975947796,-0.19698162605354783,0.6223780362659725,0.08780113497014451
88733,10340,0.7585195887081614,-0.1959122904457429,0.621503345122377,0.08803910474798272
88733,10352,0.7706330304828667,-0.18296540695009786,0.6104493362994002,0.09127112285311194
88733,10356,0.7722943594040954,-0.18125377518789093,0.6088583508606542,0.09150909263095015
88733,10364,0.7893414603443053,-0.16898960393261192,0.5902394198494526,0.09471925636872688
88733,10374,0.8020044016799374,-0.15413687575166835,0.5770881762950274,0.09792942010650361
88733,10377,0.8019183791080613,-0.15648727700930273,0.5765749260789212,0.0981625333582635
88733,10392,0.810453701500798,-0.13844603949059334,0.5692077756610713,0.10164709081946592
88733,10395,0.8105002452833507,-0.13846854908565143,0.5691360235565334,0.10167137344985758
88733,10417,0.8170652431261115,-0.12479505117136823,0.5628770591154022,0.10552017036693483
88733,10423,0.8244436792902606,-0.11751188512996215,0.5536095885473267,0.10833938375540592
88733,10431,0.82510644840986,-0.11839990286349651,0.5524317259122448,0.10860892095275329
88733,10437,0.824832061503738,-0.11949206819801382,0.552606293805323,0.10895373430431478
88733,10441,0.8283727610159856,-0.12794280830388324,0.5453707056764864,0.11190650215993997
88733,10445,0.8288591903840637,-0.12715900953009293,0.5448146738214749,0.11207648057268156
88733,10449,0.829621710870627,-0.12644617169273037,0.5438190714900925,0.11232173513963727
